site_id,year,month,predicted_probability,predicted_label,radius_key,radius_label,naam,gemeente,datum_van,long,lat,forecast_risk_rank,risk_label
43,2024,11,0.16903262173647146,0,1km_bike,1.0 km,Maaseik teller 1,Maaseik,2022-04-28,5.79715,51.09344,105,Lower risk
38,2024,11,0.1676388739670717,0,1km_bike,1.0 km,Lommel teller 2,Lommel,2022-04-20,5.29189,51.23277,106,Lower risk
35,2024,11,0.16697274095122494,0,1km_bike,1.0 km,Lanaken teller 1,Lanaken,2022-04-15,5.6314,50.88112,107,Lower risk
133,2024,11,0.16330775602739062,0,1km_bike,1.0 km,Gierde Lille Totem,Lille,2023-02-15,4.8297416,51.2453915,108,Lower risk
76,2024,11,0.16229453857551687,0,1km_bike,1.0 km,Heverlee teller 2,Leuven,2022-07-07,4.69597,50.84606,109,Lower risk
5,2024,11,0.16120346621073095,0,1km_bike,1.0 km,Balen 2,Balen,2019-08-22,5.19003,51.16018,110,Lower risk
4,2024,11,0.16070621612781646,0,1km_bike,1.0 km,Balen 1,Balen,2019-08-22,5.19011,51.16023,111,Lower risk
80,2024,4,0.15892136733958748,0,1km_bike,1.0 km,Wemmel teller 1,Wemmel,2022-07-13,4.29571,50.91418,112,Lower risk
113,2024,11,0.1569474084069439,0,1km_bike,1.0 km,Deinze teller 2,Deinze,2022-09-21,3.55578,50.96018,113,Lower risk
40,2024,11,0.15536948884148083,0,1km_bike,1.0 km,Peer teller 2,Peer,2022-04-20,5.47892,51.13438,114,Lower risk
72,2024,11,0.15495367127019705,0,1km_bike,1.0 km,Herent teller 1,Herent,2022-07-07,4.64689,50.89135,115,Lower risk
57,2024,11,0.15300771845514147,0,1km_bike,1.0 km,Meulebeke teller 1,Meulebeke,2022-06-03,3.24491,50.96056,116,Lower risk
33,2024,11,0.14942567879764793,0,1km_bike,1.0 km,Lummen,Lummen,2022-04-14,5.20936,50.97978,117,Lower risk
79,2024,11,0.14847930319450203,0,1km_bike,1.0 km,Pepingen teller 2,Pepingen,2022-07-13,4.16537,50.75848,118,Lower risk
29,2024,11,0.14836711324284574,0,1km_bike,1.0 km,Tongeren,Tongeren,2022-04-14,5.52825,50.79286,119,Lower risk
93,2024,11,0.14810024484952772,0,1km_bike,1.0 km,Nijlen teller 2,Nijlen,2022-07-24,4.64469,51.14998,120,Lower risk
39,2024,11,0.1474048136533347,0,1km_bike,1.0 km,Peer teller 1,Peer,2022-04-20,5.47817,51.13425,121,Lower risk
58,2024,11,0.14689256666606523,0,1km_bike,1.0 km,Meulebeke teller 2,Meulebeke,2022-06-03,3.24471,50.96021,122,Lower risk
86,2024,11,0.14609032554009604,0,1km_bike,1.0 km,Asse teller 2,Asse,2022-07-14,4.1709,50.89132,123,Lower risk
92,2024,11,0.14592785503975098,0,1km_bike,1.0 km,Nijlen teller 1,Nijlen,2022-07-24,4.64479,51.14989,124,Lower risk
132,2024,11,0.14500319088317976,0,1km_bike,1.0 km,Gierde lille,Lille,2023-02-15,4.8298851,51.245445,125,Lower risk
36,2024,11,0.14412808361672752,0,1km_bike,1.0 km,Lanaken teller 2,Lanaken,2022-04-15,5.63012,50.88131,126,Lower risk
85,2024,11,0.14275378152698173,0,1km_bike,1.0 km,Asse teller 1,Asse,2022-07-14,4.17294,50.89621,127,Lower risk
28,2024,11,0.14127698978677847,0,1km_bike,1.0 km,Heers,Heers,2022-04-14,5.30314,50.75488,128,Lower risk
114,2024,11,0.13764655192947994,0,1km_bike,1.0 km,Deinze teller 1,Nazareth,2022-09-21,3.555502,50.9598305,129,Lower risk
91,2024,11,0.1370946799037513,0,1km_bike,1.0 km,Brecht teller 2,Brecht,2022-07-21,4.62422,51.35739,130,Lower risk
90,2024,11,0.13616484016590846,0,1km_bike,1.0 km,Brecht teller 1,Brecht,2022-07-21,4.6243,51.35752,131,Lower risk
106,2024,11,0.13501690761046808,0,1km_bike,1.0 km,St. pieters leeuw teller 1,Sint-Pieters-Leeuw,2022-08-04,4.24951,50.75533,132,Lower risk
104,2024,11,0.13330851199733396,0,1km_bike,1.0 km,Malle teller 2,Malle,2022-08-03,4.73852,51.31682,133,Lower risk
81,2024,11,0.13296242431556918,0,1km_bike,1.0 km,Wemmel teller 2,Wemmel,2022-07-13,4.29568,50.91439,134,Lower risk
32,2024,11,0.13274151343240523,0,1km_bike,1.0 km,Lummen,Lummen,2022-04-14,5.20961,50.97971,135,Lower risk
103,2024,11,0.1319266468245702,0,1km_bike,1.0 km,Malle teller 1,Malle,2022-08-03,4.73872,51.31681,136,Lower risk
83,2024,11,0.13167820094543983,0,1km_bike,1.0 km,Beersel teller 2,Beersel,2022-07-13,4.33304,50.75175,137,Lower risk
105,2024,11,0.13042970011510563,0,1km_bike,1.0 km,St. pieters leeuw teller 2,Halle,2022-08-04,4.24943,50.75509,138,Lower risk
78,2024,11,0.13018573758990343,0,1km_bike,1.0 km,Pepingen teller 1,Pepingen,2022-07-13,4.1652,50.75824,139,Lower risk
34,2024,11,0.1289147165308752,0,1km_bike,1.0 km,Heers teller 1,Heers,2022-04-15,5.3033,50.75486,140,Lower risk
82,2024,11,0.12825676392075097,0,1km_bike,1.0 km,Beersel teller 1,Beersel,2022-07-13,4.33336,50.75128,141,Lower risk
