crash_row_id,site_id,site_name,site_gemeente,site_lat,site_long,distance_km,crash_lat,crash_long,DT_YEAR_COLLISION,DT_MONTH_COLLISION,DT_TIME,CD_NIS,TX_MUNTY_COLLISION_NL,TX_WEATHER_NL,TX_ROAD_CONDITION_NL,TX_LIGHT_CONDITION_NL,TX_CLASS_ACCIDENTS_NL,TX_ROAD_USR_TYPE1_NL,TX_ROAD_USR_TYPE2_NL
144545,139,Houthalen-Helchteren,Houthalen-Helchteren,51.0644267,5.3819796,0.41835363853266494,51.06075024824364,5.383251475735354,2023,6,13,72039,Houthalen-Helchteren,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
144758,47,Vilvoorde,Vilvoorde,50.91372,4.41497,0.38790186860008624,50.912835570828925,4.409617848925052,2023,7,14,23088,Vilvoorde,Normaal,Droog,Dag,met lichtgewonden,personenauto,Vrachtwagen
144778,147,Overijse,District Vilvoorde-gewestwegen,50.7797555,4.4975769,0.3720338062287607,50.78296608750512,4.496087887968027,2023,7,9,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,personenauto
145262,2,Brasschaat 2,Brasschaat,51.27512,4.47169,0.03560342983778315,51.27480038245327,4.47172057436367,2023,7,16,11008,Brasschaat,Normaal,Droog,Dag,met lichtgewonden,onbekend,onbekend
145262,3,Brasschaat 1,Brasschaat,51.27503,4.47222,0.04311417327952446,51.27480038245327,4.47172057436367,2023,7,16,11008,Brasschaat,Normaal,Droog,Dag,met lichtgewonden,onbekend,onbekend
145317,96,Lier teller 2,Lier,51.11705,4.58444,0.04131067512263808,51.1172240030505,4.583917087016898,2023,7,12,12021,Lier,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
145317,95,Lier teller 1,Lier,51.11687,4.58437,0.050486543848960085,51.1172240030505,4.583917087016898,2023,7,12,12021,Lier,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
145379,89,Westerlo teller 2,Westerlo,51.08191,4.91334,0.3037122292518923,51.07922339733284,4.914123760036368,2023,7,9,13013,Herselt,Normaal,Droog,Dag,met lichtgewonden,Andere weggebruiker,personenauto
145379,88,Westerlo teller 1,Westerlo,51.082,4.91325,0.31471964570865124,51.07922339733284,4.914123760036368,2023,7,9,13013,Herselt,Normaal,Droog,Dag,met lichtgewonden,Andere weggebruiker,personenauto
145489,34,Heers teller 1,Heers,50.75486,5.3033,0.3499666939202084,50.757876447641976,5.304719760241542,2023,7,11,73022,Heers,Normaal,Droog,Dag,Met doden,Autobus,een weggebruiker tegen een hindernis
145489,28,Heers,Heers,50.75488,5.30314,0.35123293236168107,50.757876447641976,5.304719760241542,2023,7,11,73022,Heers,Normaal,Droog,Dag,Met doden,Autobus,een weggebruiker tegen een hindernis
145508,21,Bilzen,Bilzen,50.86015,5.50161,0.32776640287006537,50.862722966153925,5.503888639146828,2023,7,14,73006,Bilzen,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
145518,151,Leuven,District Leuven,50.8690262,4.6854839,0.48853492185821235,50.87207520642696,4.6904964450945394,2023,6,11,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,Fiets,Fiets
145526,69,Leuven teller 1,Leuven,50.87549,4.71526,0.4242868515728357,50.87644982325038,4.7094073788612905,2023,7,5,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,onbekend,onbekend
145526,144,test leuven,Leuven,50.875576,4.7153726,0.4296745586085525,50.87644982325038,4.7094073788612905,2023,7,5,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,onbekend,onbekend
145534,107,leuven totem,Leuven,50.8870744,4.7087919,0.47801333494604853,50.89103762561756,4.706152036805418,2023,7,0,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Fiets,"één bestuurder, geen hindernis"
145534,77,Leuven teller 2,Leuven,50.88672,4.70796,0.49656542159924394,50.89103762561756,4.706152036805418,2023,7,0,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Fiets,"één bestuurder, geen hindernis"
145545,69,Leuven teller 1,Leuven,50.87549,4.71526,0.4485394718525297,50.871579796334046,4.716830332819501,2023,7,8,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,Fiets,Fiets
145545,144,test leuven,Leuven,50.875576,4.7153726,0.45597811412115263,50.871579796334046,4.716830332819501,2023,7,8,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,Fiets,Fiets
145546,107,leuven totem,Leuven,50.8870744,4.7087919,0.22698339139485407,50.88538115850206,4.710599146775287,2023,7,14,24062,Leuven,Normaal,"Nat, plassen",Dag,met lichtgewonden,personenauto,personenauto
145546,77,Leuven teller 2,Leuven,50.88672,4.70796,0.23756548508723851,50.88538115850206,4.710599146775287,2023,7,14,24062,Leuven,Normaal,"Nat, plassen",Dag,met lichtgewonden,personenauto,personenauto
145597,145,Overijse,District Vilvoorde-gewestwegen,50.7885856,4.4908759,0.13439697484655214,50.78933143553856,4.492380379525089,2023,7,15,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
145597,146,Overijse 2,District Vilvoorde-gewestwegen,50.7881478,4.4902818,0.19769825610911315,50.78933143553856,4.492380379525089,2023,7,15,23062,Overijse,Normaal,Droog,Dag,met lichtgewonden,personenauto,Bromfiets
145598,148,Hoeilaart,District Leuven,50.76699493,4.44471001,0.3150081097697166,50.765220176165386,4.448201170544134,2023,7,13,23033,Hoeilaart,Normaal,Droog,Dag,met lichtgewonden,Andere weggebruiker,personenauto
145645,1,Machelen,Machelen,50.91618331151478,4.456121776137429,0.2519582970061602,50.915606787035294,4.452645991606445,2023,7,19,23047,Machelen,Normaal,Droog,Dag,met lichtgewonden,onbekend,onbekend
145778,7,Evergem 1,Evergem,51.1089,3.70317,0.36622852536139844,51.10905967198117,3.7084097010284216,2023,7,13,44019,Evergem,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
145778,6,Evergem 2,Evergem,51.10894,3.70298,0.37929565274102156,51.10905967198117,3.7084097010284216,2023,7,13,44019,Evergem,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
145793,115,Aalter,Aalter,51.1058367,3.4350591,0.026961428983974255,51.10567932881495,3.435352882135433,2023,7,17,44084,Aalter,Normaal,Droog,Dag,met lichtgewonden,Fiets,Fiets
145955,10,Aalst 2,Aalst,50.93549,4.01571,0.13108186367627123,50.936604363407945,4.016320209023967,2023,7,8,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,Andere weggebruiker,personenauto
145955,19,Aalst 1,Aalst,50.93433,4.01471,0.27692758104726095,50.936604363407945,4.016320209023967,2023,7,8,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,Andere weggebruiker,personenauto
145955,11,Aalst 3,Aalst,50.93385,4.01647,0.30645105476894774,50.936604363407945,4.016320209023967,2023,7,8,41002,Aalst,Normaal,Droog,Dag,met lichtgewonden,Andere weggebruiker,personenauto
146183,61,Wervik teller 2,Wervik,50.80555,3.0921,0.35063714918196404,50.80411348241566,3.096541940189254,2023,7,13,34027,Menen,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
146183,62,Wervik teller 1,Wervik,50.8058,3.09154,0.39838985487581524,50.80411348241566,3.096541940189254,2023,7,13,34027,Menen,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
146205,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.14045273981877365,50.82940700663311,3.2626072569559623,2023,7,12,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
146215,16,Kortrijk 1,Kortrijk,50.83332,3.27777,0.20277611726360936,50.83216885915825,3.28000938386474,2023,7,8,34022,Kortrijk,Onbekend,Onbekend,Dag,met lichtgewonden,Fiets,onbekend
146215,17,Kortrijk 2,Kortrijk,50.83339,3.27773,0.20991145079469709,50.83216885915825,3.28000938386474,2023,7,8,34022,Kortrijk,Onbekend,Onbekend,Dag,met lichtgewonden,Fiets,onbekend
146222,17,Kortrijk 2,Kortrijk,50.83339,3.27773,0.10205950838015054,50.8340986421364,3.278653599354412,2023,7,12,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
146222,16,Kortrijk 1,Kortrijk,50.83332,3.27777,0.10652172211093988,50.8340986421364,3.278653599354412,2023,7,12,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
146229,16,Kortrijk 1,Kortrijk,50.83332,3.27777,0.24911039738460175,50.83124393177172,3.2764369212921087,2023,7,22,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Bromfiets,personenauto
146229,17,Kortrijk 2,Kortrijk,50.83339,3.27773,0.25532749797007837,50.83124393177172,3.2764369212921087,2023,7,22,34022,Kortrijk,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Bromfiets,personenauto
146272,67,Ieper totem,Ieper,50.85018,2.85624,0.22814812098183737,50.84992313039347,2.859464258991723,2023,7,5,33011,Ieper,Normaal,Droog,Dageraad - schemering,met lichtgewonden,personenauto,Voetganger
146272,68,Ieper,Ieper,50.85032,2.85608,0.2416489496472622,50.84992313039347,2.859464258991723,2023,7,5,33011,Ieper,Normaal,Droog,Dageraad - schemering,met lichtgewonden,personenauto,Voetganger
146274,67,Ieper totem,Ieper,50.85018,2.85624,0.06610629676177744,50.84958601566844,2.856279522112695,2023,7,7,33011,Ieper,Normaal,Droog,Dag,met lichtgewonden,Motorfiets,een weggebruiker tegen een hindernis
146274,68,Ieper,Ieper,50.85032,2.85608,0.08280858573421572,50.84958601566844,2.856279522112695,2023,7,7,33011,Ieper,Normaal,Droog,Dag,met lichtgewonden,Motorfiets,een weggebruiker tegen een hindernis
146331,41,Maasmechelen teller 1,Maasmechelen,50.97025,5.69799,0.0047490866555430205,50.97021342808858,5.698025029718957,2023,7,15,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
146331,42,Maasmechelen teller 2,Maasmechelen,50.97043,5.6981,0.024647233791380226,50.97021342808858,5.698025029718957,2023,7,15,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
146342,124,Beveren teller 2,Beveren,51.1964712,4.2361077,0.31423842315096917,51.19928921315371,4.235768582340911,2023,7,18,46003,Beveren,Normaal,"Nat, plassen",Dag,met lichtgewonden,personenauto,personenauto
146342,123,Beveren teller 1,Beveren,51.1964555,4.2362771,0.31708048798890504,51.19928921315371,4.235768582340911,2023,7,18,46003,Beveren,Normaal,"Nat, plassen",Dag,met lichtgewonden,personenauto,personenauto
146391,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.31513579414323045,50.93784039482838,5.3408381540648895,2023,6,16,71022,Hasselt,Onbekend,Onbekend,Onbekend,met lichtgewonden,onbekend,onbekend
146391,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.3747579144255165,50.93784039482838,5.3408381540648895,2023,6,16,71022,Hasselt,Onbekend,Onbekend,Onbekend,met lichtgewonden,onbekend,onbekend
146395,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.3129258716673791,50.94382924998212,5.343174926139522,2023,7,12,71022,Hasselt,Normaal,Droog,Dag,met zwaargewonden,Fiets,Fiets
146395,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.3723767142764673,50.94382924998212,5.343174926139522,2023,7,12,71022,Hasselt,Normaal,Droog,Dag,met zwaargewonden,Fiets,Fiets
146403,107,leuven totem,Leuven,50.8870744,4.7087919,0.3816180864634931,50.8842025933772,4.71177054896084,2023,6,18,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,Motorfiets,Lichte vrachtauto
146403,77,Leuven teller 2,Leuven,50.88672,4.70796,0.3870544189877364,50.8842025933772,4.71177054896084,2023,6,18,24062,Leuven,Onbekend,Onbekend,Dag,met lichtgewonden,Motorfiets,Lichte vrachtauto
146416,25,Bree,Bree,51.13679500160176,5.597669323604317,0.09202195503795571,51.13685175740298,5.598985138499951,2023,7,13,72004,Bree,Normaal,Droog,Dag,met lichtgewonden,Fiets,een weggebruiker tegen een hindernis
146431,25,Bree,Bree,51.13679500160176,5.597669323604317,0.41358990416948677,51.139908107031296,5.59442519131234,2023,7,19,72004,Bree,Normaal,Droog,Dag,met lichtgewonden,Fiets,"één bestuurder, geen hindernis"
146464,25,Bree,Bree,51.13679500160176,5.597669323604317,0.09202195503795571,51.13685175740298,5.598985138499951,2023,7,14,72004,Bree,Normaal,Droog,Dag,met lichtgewonden,Fiets,"één bestuurder, geen hindernis"
146606,60,Ardooie teller 2,Ardooie,50.96783,3.18411,0.46346303634120867,50.96910772119527,3.177810102831565,2023,8,0,37020,Ardooie,Regenval,"Nat, plassen","Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
146638,111,Zaventem totem,Zaventem,50.8871216,4.4597084,0.2697248738263099,50.88470319426456,4.46000624002765,2023,8,11,23094,Zaventem,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
146639,111,Zaventem totem,Zaventem,50.8871216,4.4597084,0.2656730376917554,50.88870443125199,4.456871316514008,2023,8,17,23047,Machelen,Normaal,Droog+Proper,Dag,met lichtgewonden,personenauto,Motorfiets
146856,12,Tervuren,Kraainem,50.81896,4.47803,0.45748780810401646,50.820497565864464,4.471989466406426,2023,8,18,21019,Sint-Pieters-Woluwe,Onbekend,Onbekend,Onbekend,met lichtgewonden,onbekend,onbekend
147162,2,Brasschaat 2,Brasschaat,51.27512,4.47169,0.2847944747610374,51.277590397727295,4.472770621276534,2023,8,7,11008,Brasschaat,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
147162,3,Brasschaat 1,Brasschaat,51.27503,4.47222,0.28726799911931633,51.277590397727295,4.472770621276534,2023,8,7,11008,Brasschaat,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
147267,89,Westerlo teller 2,Westerlo,51.08191,4.91334,0.3037122292518923,51.07922339733284,4.914123760036368,2023,8,18,13013,Herselt,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Lichte vrachtauto
147267,88,Westerlo teller 1,Westerlo,51.082,4.91325,0.31471964570865124,51.07922339733284,4.914123760036368,2023,8,18,13013,Herselt,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Lichte vrachtauto
147290,4,Balen 1,Balen,51.16023,5.19011,0.392137822280279,51.15800543749889,5.194473222310804,2023,8,23,13003,Balen,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
147290,5,Balen 2,Balen,51.16018,5.19003,0.3930379128319363,51.15800543749889,5.194473222310804,2023,8,23,13003,Balen,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
147314,94,Herentals teller 2,Herentals,51.17345,4.81283,0.09891610174194308,51.17408953329065,4.813816243180819,2023,8,18,13011,Herentals,Normaal,Droog,Dag,met lichtgewonden,Autobus,"één bestuurder, geen hindernis"
147314,110,Herentals totem,Herentals,51.1739426,4.811783,0.14268494264151302,51.17408953329065,4.813816243180819,2023,8,18,13011,Herentals,Normaal,Droog,Dag,met lichtgewonden,Autobus,"één bestuurder, geen hindernis"
147327,94,Herentals teller 2,Herentals,51.17345,4.81283,0.16932723010936152,51.17419357535418,4.814949611111973,2023,8,22,13011,Herentals,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Lichte vrachtauto,Fiets
147327,110,Herentals totem,Herentals,51.1739426,4.811783,0.22251528072100324,51.17419357535418,4.814949611111973,2023,8,22,13011,Herentals,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Lichte vrachtauto,Fiets
147432,144,test leuven,Leuven,50.875576,4.7153726,0.1890437235504063,50.87726725514898,4.715647248820389,2023,8,13,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,Voetganger,personenauto
147432,69,Leuven teller 1,Leuven,50.87549,4.71526,0.19948084505591107,50.87726725514898,4.715647248820389,2023,8,13,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,Voetganger,personenauto
147435,77,Leuven teller 2,Leuven,50.88672,4.70796,0.15560429912701218,50.8863476706716,4.705821735332966,2023,8,4,24062,Leuven,Normaal,Onbekend,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Fiets,"één bestuurder, geen hindernis"
147435,107,leuven totem,Leuven,50.8870744,4.7087919,0.22347297673252747,50.8863476706716,4.705821735332966,2023,8,4,24062,Leuven,Normaal,Onbekend,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Fiets,"één bestuurder, geen hindernis"
147443,151,Leuven,District Leuven,50.8690262,4.6854839,0.48853492185821235,50.87207520642696,4.6904964450945394,2023,8,23,24062,Leuven,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met zwaargewonden,onbekend,personenauto
147448,69,Leuven teller 1,Leuven,50.87549,4.71526,0.42483575669619056,50.87257842914785,4.719180387567584,2023,8,8,24062,Leuven,Normaal,Droog,Dag,met zwaargewonden,Fiets,Vrachtwagen
147448,144,test leuven,Leuven,50.875576,4.7153726,0.42718186066206876,50.87257842914785,4.719180387567584,2023,8,8,24062,Leuven,Normaal,Droog,Dag,met zwaargewonden,Fiets,Vrachtwagen
147451,69,Leuven teller 1,Leuven,50.87549,4.71526,0.3616359759814924,50.8725125900053,4.713186326013202,2023,7,9,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Fiets
147451,144,test leuven,Leuven,50.875576,4.7153726,0.37358472148994837,50.8725125900053,4.713186326013202,2023,7,9,24062,Leuven,Normaal,Droog,Dag,met lichtgewonden,Lichte vrachtauto,Fiets
147459,77,Leuven teller 2,Leuven,50.88672,4.70796,0.35468201947284883,50.88843964177728,4.7037014371529136,2023,8,1,24062,Leuven,Normaal,Droog,"Nacht, geen openbare verlichting aanwezig",Met doden,Fiets,een weggebruiker tegen een hindernis
147459,107,leuven totem,Leuven,50.8870744,4.7087919,0.38800780181010286,50.88843964177728,4.7037014371529136,2023,8,1,24062,Leuven,Normaal,Droog,"Nacht, geen openbare verlichting aanwezig",Met doden,Fiets,een weggebruiker tegen een hindernis
147460,69,Leuven teller 1,Leuven,50.87549,4.71526,0.3571010238932801,50.874992663445504,4.710231968343283,2023,8,19,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,Bromfiets,personenauto
147460,144,test leuven,Leuven,50.875576,4.7153726,0.36647918124953816,50.874992663445504,4.710231968343283,2023,8,19,24062,Leuven,Normaal,Droog,Dageraad - schemering,met lichtgewonden,Bromfiets,personenauto
147479,73,Herent teller 2,Herent,50.89128,4.64685,0.22369853833644687,50.88928561870161,4.647268399854338,2023,8,19,24038,Herent,Normaal,Droog,Dag,met zwaargewonden,Fiets,"één bestuurder, geen hindernis"
147479,72,Herent teller 1,Herent,50.89135,4.64689,0.23107810756734298,50.88928561870161,4.647268399854338,2023,8,19,24038,Herent,Normaal,Droog,Dag,met zwaargewonden,Fiets,"één bestuurder, geen hindernis"
147537,86,Asse teller 2,Asse,50.89132,4.1709,0.4569331820045894,50.887346465198696,4.169239386603022,2023,8,19,23086,Ternat,Normaal,Droog,Dageraad - schemering,met lichtgewonden,onbekend,onbekend
147595,71,Kampenhout teller 2,Kampenhout,50.95589,4.59164,0.046804426730231025,50.956301699657786,4.591500886365872,2023,8,1,23038,Kampenhout,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
147595,70,Kampenhout teller 1,Kampenhout,50.95682,4.59318,0.1309714941956717,50.956301699657786,4.591500886365872,2023,8,1,23038,Kampenhout,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
147597,109,Zemst,Zemst,50.9903936,4.4707023,0.4586836801709537,50.98633012835557,4.471830291057517,2023,8,12,23096,Zemst,Normaal,Droog,Dag,met zwaargewonden,Andere weggebruiker,personenauto
147625,136,Gent R4,Gent,51.0876313,3.7587918,0.18357103758606336,51.08612573909041,3.75771353694082,2023,8,11,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,onbekend,onbekend
147635,118,Gent teller 1,Gent,51.028049,3.7681359,0.07615715696758114,51.028465942814,3.7672719609470873,2023,8,18,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
147635,119,Gent teller 2,Gent,51.0281795,3.7683918,0.08454458261269258,51.028465942814,3.7672719609470873,2023,8,18,44021,Gent,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
147738,115,Aalter,Aalter,51.1058367,3.4350591,0.04817159298115415,51.10541565956989,3.4352215371865342,2023,8,23,44084,Aalter,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,personenauto,personenauto
147831,128,Lokeren teller 1,Lokeren,51.09644,3.97023,0.36581039720418934,51.09926679071159,3.972909793478391,2023,8,22,46014,Lokeren,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Motorfiets,"één bestuurder, geen hindernis"
147831,129,Lokeren teller 2,Lokeren,51.09612,3.97025,0.396146062080144,51.09926679071159,3.972909793478391,2023,8,22,46014,Lokeren,Normaal,Droog,"Nacht, openbare verlichting aanwezig en ontstoken",met lichtgewonden,Motorfiets,"één bestuurder, geen hindernis"
147954,20,Brugge,Brugge,51.17416,3.20048,0.2679972885112599,51.17622643819517,3.202458559515005,2023,8,19,31005,Brugge,Regenval,"Nat, plassen",Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
148041,15,Oostende 2,Oostende,51.21371,2.92743,0.42709777139012806,51.21685240560866,2.9239039271560143,2023,8,7,35013,Oostende,Normaal,Droog,Dag,met lichtgewonden,onbekend,onbekend
148041,18,Oostende 1,Oostende,51.21378,2.92765,0.42987801124927943,51.21685240560866,2.9239039271560143,2023,8,7,35013,Oostende,Normaal,Droog,Dag,met lichtgewonden,onbekend,onbekend
148044,18,Oostende 1,Oostende,51.21378,2.92765,0.16496612235820335,51.21526355371418,2.927662975958228,2023,8,18,35013,Oostende,Normaal,Droog,Dag,met lichtgewonden,Fiets,Bromfiets
148044,15,Oostende 2,Oostende,51.21371,2.92743,0.17350780811272265,51.21526355371418,2.927662975958228,2023,8,18,35013,Oostende,Normaal,Droog,Dag,met lichtgewonden,Fiets,Bromfiets
148162,17,Kortrijk 2,Kortrijk,50.83339,3.27773,0.2318156877829069,50.83494744616443,3.279924327380221,2023,8,7,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,personenauto,onbekend
148162,16,Kortrijk 1,Kortrijk,50.83332,3.27777,0.23587539713718672,50.83494744616443,3.279924327380221,2023,8,7,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,personenauto,onbekend
148163,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.34058314609052576,50.829477015465066,3.2673330313338846,2023,8,13,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,Fiets,personenauto
148165,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.3090229900105286,50.83088977813185,3.2672449560949657,2023,8,14,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,personenauto,Fiets
148170,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.4603526933089498,50.83382884179558,3.258641627926043,2023,8,20,34022,Kortrijk,Normaal,Droog,Dag,met zwaargewonden,Fiets,personenauto
148182,143,Eco Display Classic Budastraat,Kortrijk,50.83066,3.26286,0.4084503449958669,50.827697479950494,3.259421706275147,2023,8,15,34022,Kortrijk,Normaal,Droog,Dag,met lichtgewonden,onbekend,personenauto
148232,66,Nieuwpoort totem,Nieuwpoort,51.1347,2.74369,0.38232287752789124,51.13234607570822,2.747683893583765,2023,8,17,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,personenauto,onbekend
148232,63,Nieuwpoort teller 3,Nieuwpoort,51.13529,2.74289,0.46802194470148906,51.13234607570822,2.747683893583765,2023,8,17,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,personenauto,onbekend
148233,65,Nieuwpoort teller 2,Nieuwpoort,51.13435,2.75511,0.4506656673349573,51.13075016331862,2.752142595130689,2023,8,13,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,personenauto,Voetganger
148233,64,Nieuwpoort teller 1,Nieuwpoort,51.13359,2.75737,0.4824534173725943,51.13075016331862,2.752142595130689,2023,8,13,38016,Nieuwpoort,Normaal,Droog,Dag,met lichtgewonden,personenauto,Voetganger
148265,41,Maasmechelen teller 1,Maasmechelen,50.97025,5.69799,0.0047490866555430205,50.97021342808858,5.698025029718957,2023,8,10,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
148265,42,Maasmechelen teller 2,Maasmechelen,50.97043,5.6981,0.024647233791380226,50.97021342808858,5.698025029718957,2023,8,10,73107,Maasmechelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,personenauto
148282,124,Beveren teller 2,Beveren,51.1964712,4.2361077,0.31423842315096917,51.19928921315371,4.235768582340911,2023,8,16,46003,Beveren,Regenval,"Nat, plassen",Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
148282,123,Beveren teller 1,Beveren,51.1964555,4.2362771,0.31708048798890504,51.19928921315371,4.235768582340911,2023,8,16,46003,Beveren,Regenval,"Nat, plassen",Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
148326,137,Hasselt-Kempische brug,Hasselt,50.9411605,5.3417576,0.35774179584765037,50.9398267726187,5.337111276709024,2023,8,11,71022,Hasselt,Normaal,Droog,Dag,met zwaargewonden,personenauto,onbekend
148326,138,Hasselt-Kempische brug,Hasselt,50.9405318,5.3422472,0.3683011137710084,50.9398267726187,5.337111276709024,2023,8,11,71022,Hasselt,Normaal,Droog,Dag,met zwaargewonden,personenauto,onbekend
148353,25,Bree,Bree,51.13679500160176,5.597669323604317,0.38889436764713814,51.13758000852415,5.603101041395478,2023,8,11,72004,Bree,Normaal,"Nat, plassen",Dag,met lichtgewonden,Lichte vrachtauto,personenauto
148355,139,Houthalen-Helchteren,Houthalen-Helchteren,51.0644267,5.3819796,0.14010845927299445,51.06339523836307,5.383131168447223,2023,8,13,72039,Houthalen-Helchteren,Regenval,"Nat, plassen",Dag,met zwaargewonden,personenauto,Motorfiets
148386,14,Genk,Genk,50.97172,5.48927,0.37678045365875423,50.9751068832046,5.489434564293862,2023,8,18,71016,Genk,Normaal,Droog,Dag,met lichtgewonden,Fiets,Voetganger
148388,48,As,As,51.00509,5.60389,0.32317984155428575,51.00629403270107,5.608093940895525,2023,8,13,71002,As,Onbekend,Onbekend,Dag,met lichtgewonden,personenauto,personenauto
148421,100,Mechelen teller 2,Mechelen,51.0457,4.46883,0.21639819827351844,51.04762795885034,4.468408138190716,2023,8,20,12025,Mechelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
148421,99,Mechelen teller 1,Mechelen,51.04564,4.46882,0.22291813549483724,51.04762795885034,4.468408138190716,2023,8,20,12025,Mechelen,Normaal,Droog,Dag,met lichtgewonden,personenauto,een weggebruiker tegen een hindernis
148453,99,Mechelen teller 1,Mechelen,51.04564,4.46882,0.273295520550035,51.04398846359081,4.471715170908792,2023,8,16,12025,Mechelen,Onbekend,Droog,Dag,met lichtgewonden,personenauto,personenauto
